,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,weekday_pct,total_days_january,churn,city_Astapor,city_King's Landing,phone_Android,phone_iPhone,luxury_car_user_True
16477,4.83,5.0,4.0,1.0,0.0,1,100.0,11,1,1,0,1,0,0
16478,3.18,5.0,4.9,1.0,0.0,0,0.0,19,1,0,0,0,1,0
16479,8.28,5.0,4.9,1.0,0.0,1,100.0,17,1,1,0,1,0,0
16480,2.08,4.7,4.8,1.17,16.7,0,83.3,26,1,0,1,1,0,1
16481,4.4,5.0,4.9,1.0,0.0,0,100.0,26,1,0,0,0,1,1
16482,13.7,5.0,5.0,1.0,0.0,2,50.0,17,1,1,0,1,0,1
16483,19.7,5.0,5.0,1.0,0.0,1,0.0,11,1,0,0,0,1,0
16484,1.79,5.0,4.9,1.0,0.0,2,66.7,20,1,1,0,0,1,0
16485,4.48,5.0,3.8,1.0,0.0,4,20.0,17,0,1,0,0,1,1
16486,3.12,4.8,4.0,1.19,25.0,2,75.0,13,0,1,0,0,1,1
16487,3.55,4.6,4.8,1.0,0.0,17,67.3,22,0,0,0,0,1,1
16488,15.72,5.0,5.0,1.0,0.0,0,50.0,23,0,0,1,0,1,0
16489,8.19,5.0,5.0,1.0,0.0,0,100.0,11,1,0,0,0,1,0
16490,6.68,5.0,4.9,1.0,0.0,1,0.0,31,1,0,0,0,1,0
16491,3.27,4.5,4.5,1.0,0.0,4,27.3,11,0,0,0,1,0,0
16492,2.91,5.0,4.8,1.0,0.0,0,14.3,11,0,0,1,0,1,1
16493,3.53,5.0,5.0,1.0,0.0,2,0.0,3,1,1,0,0,1,0
16494,6.39,4.8,4.0,1.01,1.9,7,56.6,16,0,0,0,1,0,0
16495,2.96,5.0,4.9,1.0,0.0,0,100.0,29,1,0,0,0,1,1
16496,2.11,5.0,4.0,1.13,50.0,0,100.0,30,1,0,1,1,0,1
16497,15.6,5.0,5.0,1.0,0.0,1,100.0,15,1,0,0,1,0,1
16498,3.0,4.9,4.6,1.0,0.0,10,56.0,15,0,0,0,0,1,0
16499,0.37,5.0,5.0,1.0,0.0,1,100.0,21,1,1,0,0,1,0
16500,3.36,5.0,5.0,1.0,0.0,0,0.0,17,1,1,0,1,0,1
16501,3.64,3.0,4.0,1.0,0.0,1,100.0,1,1,0,0,1,0,0
16502,15.77,4.5,4.0,1.0,0.0,2,100.0,6,1,0,0,1,0,0
16503,5.62,4.9,4.6,1.68,45.5,3,45.5,1,0,0,0,0,1,0
16504,3.48,5.0,5.0,1.0,0.0,0,100.0,23,1,0,0,0,1,0
16505,8.26,5.0,4.2,1.16,25.0,2,25.0,28,0,1,0,0,1,1
16506,2.21,4.8,4.7,1.21,27.1,13,62.5,11,1,1,0,0,1,0
16507,1.78,4.8,3.0,1.0,0.0,0,40.0,11,0,0,0,0,1,0
16508,7.69,4.9,5.0,1.19,17.6,1,58.8,20,0,0,0,0,1,1
16509,5.19,4.7,4.7,1.02,4.0,0,88.0,1,0,0,0,0,1,1
16510,10.96,5.0,5.0,1.0,0.0,1,100.0,9,1,0,0,1,0,0
16511,10.29,5.0,5.0,1.0,0.0,2,0.0,18,1,1,0,0,1,0
16512,7.6,5.0,4.0,1.0,0.0,2,33.3,15,0,0,0,0,1,1
16513,0.71,4.0,4.9,1.0,0.0,0,100.0,25,1,0,1,0,1,0
16514,2.25,5.0,5.0,1.0,0.0,1,0.0,25,1,0,0,1,0,0
16515,2.17,4.3,5.0,1.0,0.0,5,62.5,1,0,0,0,0,1,0
16516,1.93,5.0,3.5,1.0,0.0,2,100.0,9,1,0,1,0,1,0
16517,4.66,4.2,5.0,1.0,0.0,7,75.0,11,1,1,0,0,1,0
16518,1.07,5.0,5.0,1.0,0.0,1,100.0,7,1,1,0,0,1,0
16519,5.22,3.7,4.0,1.0,0.0,0,66.7,24,1,0,1,0,1,1
16520,5.51,4.9,4.4,1.01,2.9,2,68.6,18,0,0,0,0,1,1
16521,16.57,5.0,4.0,1.0,0.0,0,100.0,16,1,0,0,0,1,0
16522,15.2,5.0,5.0,1.0,0.0,3,100.0,24,1,0,1,0,1,0
16523,9.12,4.7,4.2,1.0,0.0,3,42.9,22,0,0,0,0,1,1
16524,2.07,4.7,5.0,1.04,8.7,9,73.9,1,0,0,1,1,0,1
16525,1.31,5.0,5.0,1.0,0.0,0,0.0,13,0,0,0,0,1,0
16526,10.1,5.0,5.0,1.0,0.0,0,100.0,14,1,1,0,1,0,1
16527,2.0,4.9,3.9,1.0,0.0,0,87.5,24,0,0,0,0,1,0
16528,5.23,4.0,4.9,1.0,0.0,1,100.0,3,1,0,0,1,0,0
16529,2.7,5.0,5.0,1.0,0.0,2,0.0,25,1,1,0,1,0,0
16530,5.79,4.6,4.4,1.0,0.0,8,50.0,4,0,0,0,0,1,0
16531,1.12,5.0,5.0,1.0,0.0,0,100.0,10,0,0,0,0,1,0
16532,6.35,4.7,4.5,1.0,0.0,19,88.0,21,1,0,0,1,0,1
16533,7.46,4.8,5.0,1.0,0.0,2,87.5,31,1,0,0,0,1,0
16534,13.32,5.0,5.0,2.0,100.0,0,100.0,5,1,0,0,1,0,0
16535,4.27,5.0,4.9,1.0,0.0,1,100.0,24,1,0,0,0,1,0
16536,14.48,3.0,4.9,1.0,0.0,1,0.0,16,1,0,0,0,1,0
16537,6.75,5.0,4.0,1.0,0.0,0,33.3,31,1,1,0,0,1,0
16538,7.27,5.0,4.9,1.0,0.0,0,100.0,22,1,1,0,0,1,0
16539,5.15,5.0,4.9,1.0,0.0,1,100.0,24,1,1,0,0,1,0
16540,3.41,4.7,4.6,1.06,8.7,18,54.8,4,0,0,0,0,1,0
16541,1.52,4.8,4.3,1.05,10.0,6,90.0,29,1,1,0,1,0,0
16542,2.4,5.0,4.9,1.0,0.0,1,50.0,17,1,0,0,0,1,0
16543,4.75,5.0,4.9,1.25,100.0,0,0.0,31,1,1,0,0,1,0
16544,14.97,4.3,5.0,1.0,0.0,3,100.0,19,1,0,0,1,0,0
16545,2.15,5.0,5.0,1.0,0.0,1,100.0,25,1,0,0,0,1,1
16546,3.15,5.0,4.0,1.0,0.0,1,100.0,9,1,0,0,1,0,1
16547,5.02,5.0,5.0,1.0,0.0,0,50.0,28,0,0,0,1,0,0
16548,14.56,5.0,4.5,1.0,0.0,2,75.0,23,1,1,0,1,0,0
16549,5.99,5.0,4.9,1.0,0.0,1,100.0,1,1,0,0,0,1,0
16550,33.9,4.0,5.0,1.0,0.0,0,0.0,1,0,0,1,0,1,1
16551,5.37,4.7,4.8,1.01,2.4,3,68.3,8,0,0,0,1,0,1
16552,3.58,4.7,4.6,1.01,2.7,15,51.4,20,0,0,0,0,1,0
16553,4.06,4.8,4.5,1.1,20.0,4,36.0,2,0,1,0,0,1,1
16554,1.88,5.0,5.0,1.0,0.0,0,50.0,16,0,0,1,1,0,0
16555,7.04,4.6,5.0,1.0,0.0,0,57.1,10,1,1,0,1,0,0
16556,1.56,5.0,4.0,1.0,0.0,3,100.0,15,1,0,1,0,1,0
16557,11.59,5.0,4.9,1.0,0.0,0,100.0,21,1,0,0,0,1,0
16558,4.07,5.0,5.0,1.02,10.0,3,80.0,18,0,1,0,0,1,1
16559,2.2,5.0,4.9,1.0,0.0,1,100.0,12,1,1,0,0,1,1
16560,2.65,4.3,4.4,1.0,0.0,4,43.8,5,0,0,0,1,0,0
16561,11.72,5.0,4.9,1.0,0.0,0,0.0,23,1,1,0,0,1,0
16562,14.75,4.7,4.8,1.07,14.3,3,42.9,23,1,0,0,0,1,0
16563,2.03,5.0,5.0,1.0,0.0,1,100.0,18,1,0,1,0,1,0
16564,2.05,5.0,5.0,1.0,0.0,0,100.0,15,1,0,0,1,0,0
16565,1.81,4.5,4.0,1.0,0.0,4,50.0,25,1,0,0,0,1,0
16566,2.81,5.0,5.0,1.21,28.6,3,42.9,6,0,0,0,0,1,0
16567,1.83,3.5,4.9,1.0,0.0,0,100.0,23,1,1,0,1,0,0
16568,1.51,4.7,4.0,1.0,0.0,0,50.0,6,1,0,0,0,1,0
16569,2.27,4.7,4.8,1.13,20.0,2,10.0,1,0,0,1,0,1,1
16570,3.35,5.0,4.9,1.0,0.0,0,100.0,21,0,1,0,0,1,0
16571,1.39,5.0,4.9,1.0,0.0,0,100.0,21,0,0,1,0,1,0
16572,4.05,5.0,4.1,1.0,0.0,0,44.4,2,0,0,0,0,1,1
16573,1.79,4.7,4.5,1.0,0.0,3,66.7,4,1,0,0,0,1,0
16574,2.58,4.1,2.7,1.11,9.1,1,72.7,5,0,1,0,0,1,0
16575,10.01,3.0,5.0,1.0,0.0,1,0.0,18,1,0,0,0,1,1
16576,2.78,4.7,5.0,1.0,0.0,2,0.0,3,0,0,1,1,0,0
16577,6.37,4.8,4.0,1.0,0.0,3,100.0,26,1,1,0,0,1,1
16578,2.48,5.0,5.0,1.42,33.3,1,33.3,18,1,0,0,0,1,0
16579,4.12,4.9,4.9,1.09,14.6,18,95.8,22,0,0,1,0,1,0
16580,5.21,5.0,5.0,1.0,0.0,1,0.0,19,1,0,1,1,0,1
16581,1.17,5.0,5.0,1.25,100.0,1,0.0,25,1,1,0,0,1,0
16582,3.38,4.6,4.5,1.17,16.7,6,54.8,24,1,1,0,0,1,1
16583,12.97,5.0,5.0,1.0,0.0,1,100.0,20,1,0,0,1,0,0
16584,4.61,4.8,5.0,1.0,0.0,2,0.0,10,0,0,1,1,0,0
16585,5.7,4.5,4.9,1.0,0.0,2,50.0,25,1,0,0,1,0,0
16586,3.69,5.0,5.0,1.0,0.0,0,100.0,16,0,0,1,0,1,1
16587,2.05,5.0,4.7,1.0,0.0,3,100.0,23,1,0,1,0,1,1
16588,1.77,5.0,4.9,1.0,0.0,1,100.0,2,1,0,0,0,1,1
16589,2.4,5.0,5.0,1.0,0.0,2,100.0,15,0,0,1,0,1,0
16590,6.42,4.9,3.8,1.0,0.0,2,75.0,24,1,0,0,0,1,1
16591,18.01,5.0,5.0,1.0,0.0,0,0.0,19,1,0,0,0,1,0
16592,5.53,5.0,4.7,1.25,25.0,1,75.0,7,1,1,0,0,1,0
16593,1.8,4.4,5.0,1.0,0.0,2,83.3,4,0,1,0,0,1,1
16594,2.88,5.0,4.9,1.0,0.0,1,100.0,6,1,0,1,1,0,0
16595,11.82,5.0,5.0,1.0,0.0,1,100.0,27,1,0,0,1,0,0
16596,0.65,4.5,5.0,1.0,0.0,2,100.0,4,0,0,0,0,1,1
16597,4.75,4.7,4.3,1.02,9.1,4,9.1,10,0,1,0,0,1,1
16598,4.32,4.7,4.0,1.17,16.7,3,66.7,4,0,0,1,0,1,0
16599,7.27,4.8,5.0,1.0,0.0,5,20.0,31,1,0,0,0,1,0
16600,3.87,5.0,4.0,1.07,28.6,2,14.3,16,1,1,0,0,1,0
16601,5.01,5.0,4.9,1.0,0.0,0,0.0,19,1,1,0,1,0,0
16602,4.87,5.0,5.0,1.0,0.0,1,100.0,27,0,0,1,0,1,1
16603,10.65,5.0,4.9,1.0,0.0,1,100.0,15,1,1,0,0,1,0
16604,2.2,4.9,4.3,1.18,18.2,5,68.2,25,0,1,0,1,0,1
16605,2.87,4.5,5.0,1.0,0.0,0,0.0,14,1,0,0,0,1,0
16606,2.59,5.0,5.0,1.0,0.0,1,0.0,11,1,0,0,0,1,0
16607,2.1,4.7,5.0,1.04,5.4,26,84.9,12,0,1,0,0,1,1
16608,2.06,4.7,4.9,1.01,2.2,11,84.1,3,0,1,0,0,1,1
16609,14.39,5.0,4.9,1.0,0.0,0,100.0,9,1,0,0,1,0,1
16610,2.63,5.0,5.0,1.06,25.0,3,25.0,31,1,0,1,0,1,0
16611,2.36,4.6,4.9,1.0,0.0,2,59.6,1,0,0,0,0,1,0
16612,21.26,5.0,5.0,1.07,7.1,3,85.7,11,0,0,1,0,1,0
16613,1.89,4.7,5.0,1.01,4.8,3,100.0,11,0,0,1,0,1,0
16614,6.19,4.4,5.0,1.01,5.6,6,38.9,18,0,0,0,0,1,0
16615,2.52,5.0,5.0,1.0,0.0,1,100.0,9,1,0,0,1,0,0
16616,2.56,4.7,4.7,1.0,0.0,0,100.0,2,0,0,0,0,1,0
16617,3.29,5.0,4.8,1.16,14.3,0,14.3,12,0,0,0,0,1,1
16618,6.4,4.8,4.2,1.07,9.8,9,51.2,10,0,0,0,0,1,1
16619,4.32,5.0,5.0,1.0,0.0,1,100.0,17,1,1,0,0,0,1
16620,2.32,4.8,5.0,1.0,0.0,2,77.5,1,1,0,0,1,0,1
16621,14.09,5.0,4.5,1.15,20.0,1,60.0,15,1,0,0,1,0,1
16622,3.63,4.8,3.5,1.0,0.0,6,82.4,15,0,0,0,0,1,1
16623,7.59,4.6,3.3,1.23,31.3,6,31.3,25,0,0,0,1,0,0
16624,15.39,4.5,4.2,1.25,33.3,1,100.0,27,1,1,0,0,1,1
16625,4.92,5.0,4.9,1.0,0.0,1,100.0,7,0,1,0,0,1,1
16626,1.84,2.0,4.9,1.25,100.0,1,0.0,18,1,1,0,0,1,0
16627,13.66,4.6,4.4,1.0,0.0,1,37.5,13,1,0,0,1,0,0
16628,2.04,4.5,5.0,1.38,50.0,0,100.0,21,1,1,0,1,0,0
16629,4.44,4.8,4.6,1.03,6.0,13,56.0,11,0,0,0,0,1,1
16630,0.88,5.0,4.9,1.0,0.0,0,100.0,11,1,1,0,1,0,0
16631,3.55,4.8,3.5,1.0,0.0,13,74.2,2,0,0,0,0,1,1
16632,2.23,4.5,5.0,1.0,0.0,2,0.0,25,1,1,0,0,1,0
16633,5.35,4.8,4.7,1.15,25.0,5,83.3,24,0,1,0,0,1,0
16634,3.9,4.3,4.8,1.22,37.5,1,25.0,18,0,0,0,0,1,0
16635,4.29,4.3,4.5,1.39,42.9,0,28.6,28,0,0,1,0,1,1
16636,4.86,5.0,5.0,1.0,0.0,0,50.0,18,0,0,0,0,1,1
16637,4.01,5.0,5.0,1.0,0.0,0,0.0,17,1,0,0,1,0,1
16638,2.53,5.0,5.0,1.0,0.0,2,100.0,28,1,1,0,0,1,0
16639,4.13,5.0,5.0,1.0,0.0,4,85.7,24,0,0,1,1,0,1
16640,6.18,5.0,5.0,1.0,0.0,0,0.0,30,1,1,0,0,1,0
16641,1.13,4.4,4.0,1.0,0.0,5,80.0,5,1,0,0,1,0,0
16642,4.6,5.0,5.0,1.0,0.0,1,33.3,26,1,1,0,0,1,1
16643,8.44,4.9,4.4,1.06,6.3,6,43.8,19,1,0,0,1,0,0
16644,2.71,4.8,5.0,1.0,0.0,3,100.0,17,1,0,0,1,0,1
16645,3.68,5.0,4.0,1.0,0.0,2,50.0,6,0,1,0,0,1,1
16646,2.07,5.0,5.0,1.0,0.0,0,100.0,3,1,1,0,0,1,0
16647,4.84,5.0,3.0,1.0,0.0,1,0.0,11,1,0,0,1,0,1
16648,4.5,4.8,5.0,1.06,11.7,6,70.1,17,0,0,1,0,1,1
16649,6.12,4.2,5.0,1.21,14.3,0,57.1,15,0,0,0,0,1,0
16650,16.63,5.0,5.0,1.0,0.0,0,50.0,17,1,0,0,1,0,0
16651,2.45,4.8,4.5,1.0,0.0,3,33.3,18,0,0,0,0,1,0
16652,10.59,5.0,4.9,1.0,0.0,1,100.0,27,1,0,0,0,1,1
16653,4.04,5.0,4.9,1.0,0.0,1,0.0,25,1,0,0,1,0,1
16654,2.59,5.0,4.9,1.25,50.0,0,50.0,16,1,0,1,0,1,1
16655,4.09,4.6,4.8,1.0,0.0,1,60.0,7,0,0,0,1,0,0
16656,3.74,4.9,5.0,1.15,17.2,4,51.7,19,0,0,1,0,1,0
16657,5.14,5.0,5.0,1.0,0.0,1,100.0,17,1,0,1,0,1,0
16658,5.89,4.5,3.0,1.0,0.0,2,77.3,18,0,0,0,0,1,1
16659,3.18,5.0,5.0,1.0,0.0,0,66.7,13,1,0,0,0,1,0
16660,4.58,4.3,3.3,1.0,0.0,1,33.3,31,0,1,0,0,1,0
16661,2.25,4.9,5.0,1.16,21.9,1,31.3,18,0,0,1,0,1,1
16662,6.88,4.7,4.0,1.0,0.0,3,66.7,20,0,0,0,1,0,0
16663,8.98,5.0,4.9,1.0,0.0,0,100.0,31,1,0,1,0,1,1
16664,5.46,4.9,4.6,1.0,0.0,9,40.0,22,1,0,0,0,1,0
16665,4.78,4.1,3.7,1.54,42.9,3,57.1,11,1,1,0,1,0,0
16666,0.68,1.0,4.9,1.0,0.0,1,0.0,11,1,0,0,1,0,0
16667,7.01,5.0,5.0,1.0,0.0,1,50.0,18,0,0,0,0,1,0
16668,2.39,5.0,3.5,1.0,0.0,5,100.0,14,1,1,0,1,0,0
16669,2.28,5.0,5.0,1.0,0.0,1,100.0,31,1,1,0,0,1,1
16670,3.17,5.0,5.0,1.0,0.0,2,75.0,16,1,1,0,1,0,0
16671,11.79,5.0,4.9,1.0,0.0,0,100.0,15,0,1,0,0,1,0
16672,7.78,5.0,4.9,1.0,0.0,1,100.0,28,1,1,0,1,0,0
16673,1.47,4.0,5.0,1.0,0.0,1,0.0,17,1,0,0,1,0,0
16674,5.59,5.0,5.0,1.0,0.0,1,0.0,19,1,1,0,0,1,1
16675,7.4,5.0,3.0,1.0,0.0,1,0.0,11,1,1,0,0,1,0
16676,7.22,5.0,4.5,1.0,0.0,1,57.1,8,1,0,0,1,0,1
16678,2.04,5.0,5.0,1.0,0.0,2,100.0,28,1,0,0,0,1,0
16679,2.3,4.6,4.9,1.09,13.8,4,65.5,18,0,1,0,0,1,1
16680,3.94,4.6,2.6,1.0,0.0,5,20.0,25,1,0,0,0,1,0
16681,2.59,4.9,4.9,1.02,3.6,0,71.4,2,0,0,1,0,1,1
16682,1.04,5.0,5.0,1.0,0.0,1,100.0,14,1,0,0,0,1,0
16683,0.57,5.0,4.9,1.0,0.0,0,100.0,9,1,0,0,1,0,1
16684,3.28,4.0,4.9,1.0,0.0,1,100.0,14,1,0,0,1,0,0
16685,6.03,5.0,5.0,1.0,0.0,1,40.0,8,0,0,1,1,0,1
16686,1.52,5.0,5.0,1.0,0.0,1,100.0,19,0,0,1,0,1,0
16687,4.04,5.0,4.9,1.0,0.0,0,100.0,2,1,1,0,1,0,1
16688,1.67,4.7,4.5,1.24,25.0,11,100.0,7,1,1,0,0,1,0
16689,4.64,5.0,4.9,1.0,0.0,1,100.0,3,1,1,0,0,1,1
16690,2.32,4.8,3.8,1.38,28.0,5,52.0,3,0,1,0,0,1,1
16691,7.0,5.0,4.9,1.08,16.7,5,25.0,11,0,0,1,0,1,0
16692,8.67,4.8,5.0,1.07,10.0,2,90.0,27,0,0,0,0,1,1
16693,1.45,4.2,4.6,1.01,0.8,18,81.7,1,0,0,0,0,1,0
16694,4.66,5.0,4.9,1.0,0.0,1,100.0,27,1,1,0,0,1,1
16695,1.94,4.8,5.0,1.0,0.0,0,25.0,13,1,1,0,0,1,0
16696,2.18,3.0,4.9,1.0,0.0,0,100.0,17,1,0,0,1,0,0
16697,32.17,5.0,4.9,1.0,0.0,0,100.0,5,1,0,0,0,1,0
16698,0.7,4.7,4.0,1.0,0.0,3,100.0,16,1,0,0,1,0,1
16699,0.98,5.0,4.9,1.0,0.0,1,100.0,28,1,0,0,0,1,0
16700,1.23,5.0,5.0,1.0,0.0,0,100.0,18,1,0,0,0,1,1
16701,2.95,5.0,4.0,1.0,0.0,0,0.0,4,1,0,1,0,1,0
16702,7.2,5.0,5.0,1.13,25.0,1,50.0,1,1,0,0,1,0,0
16703,12.53,5.0,4.9,1.0,0.0,1,100.0,23,1,1,0,0,1,1
16704,9.23,3.0,5.0,1.0,0.0,0,100.0,6,1,1,0,1,0,0
16705,2.18,5.0,4.9,2.5,100.0,1,0.0,12,1,1,0,1,0,0
16706,2.61,4.4,4.6,1.03,6.7,7,56.7,3,0,0,0,1,0,1
16707,1.69,5.0,5.0,1.0,0.0,0,100.0,12,1,1,0,0,1,0
16708,2.68,4.3,4.9,1.0,0.0,1,100.0,6,1,0,0,1,0,0
16709,6.84,4.5,4.3,1.0,0.0,1,85.7,27,1,0,0,1,0,1
16710,2.79,4.8,4.3,1.02,2.2,4,56.5,25,0,0,1,0,1,1
16711,2.6,4.7,4.0,1.0,0.0,0,100.0,9,1,0,1,1,0,0
16712,5.59,5.0,5.0,1.0,0.0,3,33.3,25,1,0,0,0,1,1
16713,13.71,5.0,5.0,1.0,0.0,1,0.0,8,1,0,0,1,0,1
16714,2.21,5.0,4.9,1.0,0.0,1,0.0,18,1,0,0,1,0,0
16715,3.64,4.6,5.0,1.17,15.3,9,62.7,17,0,0,0,0,1,1
16716,2.42,5.0,5.0,1.0,0.0,7,14.3,17,1,1,0,0,1,1
16717,4.98,4.0,5.0,1.0,0.0,0,0.0,24,1,1,0,0,1,0
16718,3.7,5.0,4.9,1.0,0.0,1,100.0,16,1,1,0,0,1,0
16719,16.87,5.0,5.0,1.0,0.0,2,0.0,25,1,1,0,0,1,0
16720,3.09,5.0,5.0,1.0,0.0,0,100.0,16,1,0,1,1,0,1
16721,2.41,5.0,5.0,1.0,0.0,0,50.0,1,1,0,0,0,1,0
16722,3.79,5.0,5.0,1.0,0.0,1,100.0,21,0,0,1,0,1,1
16723,2.9,4.8,5.0,1.04,9.5,3,85.7,11,0,1,0,0,1,1
16724,0.97,5.0,4.0,1.0,0.0,0,100.0,18,1,0,0,1,0,0
16725,3.95,5.0,5.0,1.0,0.0,1,0.0,24,1,0,0,0,1,0
16726,3.29,4.0,5.0,1.0,0.0,0,0.0,27,0,0,0,0,1,0
16727,6.25,4.8,4.8,1.0,0.0,17,88.5,20,0,1,0,0,1,1
16728,4.62,5.0,5.0,1.0,0.0,2,66.7,24,1,1,0,0,1,1
16729,9.28,5.0,5.0,1.0,0.0,1,33.3,7,0,1,0,1,0,0
16730,7.81,5.0,5.0,1.08,33.3,0,33.3,11,1,0,0,0,1,0
16731,1.68,5.0,5.0,1.0,0.0,2,33.3,18,1,1,0,0,1,1
16732,1.79,5.0,5.0,1.0,0.0,2,100.0,4,0,0,0,1,0,0
16733,1.88,4.5,4.0,1.0,0.0,1,50.0,8,1,0,0,0,1,0
16734,8.74,5.0,5.0,1.0,0.0,2,0.0,25,1,0,0,0,1,1
16735,5.74,4.6,4.7,1.04,14.3,1,42.9,17,0,1,0,0,1,0
16736,1.29,3.5,5.0,1.0,0.0,2,100.0,28,1,0,0,0,1,0
16737,4.21,4.8,5.0,1.0,0.0,2,100.0,17,1,1,0,0,1,0
16738,8.28,5.0,4.9,1.0,0.0,3,33.3,11,0,0,1,0,1,0
16739,7.69,4.2,5.0,1.0,0.0,1,66.7,8,0,0,0,1,0,0
16740,2.61,4.9,4.9,1.01,2.7,1,78.4,22,0,0,1,0,1,0
16741,3.5,5.0,5.0,1.0,0.0,1,100.0,20,1,0,0,1,0,0
16742,2.07,5.0,5.0,1.0,0.0,2,100.0,10,1,0,1,1,0,1
16743,3.57,5.0,4.9,1.0,0.0,1,100.0,28,1,0,0,0,1,1
16744,4.48,5.0,5.0,1.0,0.0,1,100.0,7,1,0,0,1,0,0
16745,6.53,5.0,5.0,1.0,0.0,2,100.0,14,1,1,0,1,0,0
16746,2.88,4.6,4.3,1.29,17.9,5,74.4,17,1,1,0,1,0,1
16747,1.32,5.0,5.0,1.0,0.0,1,100.0,29,1,0,1,1,0,0
16748,2.79,5.0,5.0,1.0,0.0,2,100.0,2,1,0,0,1,0,0
16749,3.51,5.0,4.7,1.0,0.0,10,100.0,16,1,1,0,0,0,0
16750,4.92,5.0,5.0,1.25,25.0,1,50.0,5,0,0,0,0,1,0
16752,8.25,4.9,5.0,1.0,0.0,1,45.5,1,0,1,0,1,0,1
16753,1.55,5.0,5.0,1.75,50.0,2,0.0,11,1,0,0,1,0,0
16754,10.56,5.0,4.4,1.0,0.0,5,60.0,11,1,1,0,0,1,1
16755,3.22,4.5,5.0,1.0,0.0,0,100.0,17,1,0,0,1,0,0
16756,2.59,4.6,4.3,1.1,12.2,26,84.7,14,1,1,0,1,0,1
16757,9.29,5.0,4.9,1.0,0.0,1,100.0,22,0,0,0,0,1,1
16758,5.42,4.8,4.5,1.0,0.0,2,25.0,10,1,0,0,1,0,0
16759,18.13,5.0,5.0,1.0,0.0,1,100.0,22,1,0,0,1,0,0
16760,12.1,5.0,2.0,1.0,0.0,1,100.0,1,1,0,1,0,1,0
16761,9.82,4.8,4.5,1.0,0.0,2,0.0,18,1,0,0,0,1,1
16762,8.74,5.0,4.0,1.0,0.0,0,100.0,25,0,1,0,0,1,0
16763,2.49,4.8,3.0,1.01,3.5,2,47.4,25,0,0,0,0,1,0
16764,4.46,4.9,5.0,1.0,0.0,0,55.6,6,0,1,0,0,1,0
16765,9.13,5.0,4.9,1.0,0.0,1,100.0,6,1,0,0,0,1,0
16766,4.52,5.0,5.0,1.0,0.0,0,75.0,30,1,1,0,0,1,0
16767,1.24,5.0,3.0,1.0,0.0,2,0.0,29,1,1,0,0,1,1
16768,16.98,5.0,5.0,1.0,0.0,0,100.0,28,1,0,1,0,1,0
16769,2.36,4.7,5.0,1.0,0.0,0,33.3,13,1,0,0,0,1,0
16770,13.95,5.0,5.0,1.0,0.0,1,0.0,26,1,1,0,1,0,1
16771,13.98,5.0,3.0,1.0,0.0,0,50.0,9,1,0,0,0,1,0
16772,1.74,4.7,5.0,1.0,0.0,2,0.0,11,0,0,1,1,0,1
16773,12.25,4.5,5.0,1.0,0.0,2,54.5,8,0,0,0,0,1,0
16774,2.0,4.9,5.0,1.11,12.1,9,54.5,3,1,1,0,0,1,1
16775,2.54,4.8,4.2,1.15,16.7,2,33.3,24,0,1,0,0,1,1
16776,2.99,4.9,4.9,1.13,13.0,6,43.5,8,0,0,0,1,0,1
16777,4.93,5.0,5.0,1.02,8.3,1,91.7,19,0,0,1,1,0,0
16778,10.85,4.9,5.0,1.26,23.5,3,58.8,18,0,0,0,0,1,1
16779,4.08,4.9,4.3,1.08,14.3,20,85.7,10,0,0,1,0,1,1
16780,4.76,5.0,3.3,1.0,0.0,0,100.0,30,0,0,1,0,1,1
16781,10.71,3.7,4.7,1.08,11.1,5,22.2,25,0,0,0,0,1,0
16782,3.29,5.0,4.9,1.0,0.0,0,0.0,26,0,0,1,0,1,1
16783,5.74,5.0,4.7,1.0,0.0,2,100.0,19,1,0,0,1,0,1
16784,14.33,5.0,5.0,1.0,0.0,2,75.0,14,0,0,1,1,0,1
16785,18.11,2.0,4.9,1.0,0.0,1,0.0,18,1,0,0,1,0,0
16786,1.45,4.7,4.3,1.02,2.0,8,100.0,17,0,0,0,0,1,1
16787,9.44,5.0,4.9,1.0,0.0,1,0.0,26,1,0,0,0,1,0
16788,1.19,4.5,5.0,1.75,50.0,2,0.0,19,1,0,0,0,1,0
16789,18.12,5.0,4.9,1.0,0.0,1,100.0,21,1,0,0,0,1,1
16790,2.47,5.0,4.9,1.0,0.0,1,100.0,7,1,0,0,0,1,0
16791,5.16,4.0,4.9,1.0,0.0,1,100.0,31,0,0,0,0,1,1
16792,4.59,5.0,4.0,1.0,0.0,3,33.3,25,0,1,0,0,1,1
16793,4.06,5.0,5.0,1.0,0.0,2,33.3,18,1,0,0,1,0,0
16794,7.16,3.0,4.9,1.0,0.0,0,100.0,27,1,1,0,0,1,0
16795,2.7,4.8,4.0,1.0,0.0,0,50.0,1,1,0,0,0,1,1
16796,4.99,4.6,4.2,1.04,5.3,7,78.9,11,1,0,1,0,1,0
16797,2.92,5.0,5.0,1.67,100.0,0,100.0,18,0,0,1,0,1,1
16798,2.76,5.0,5.0,1.14,14.3,1,100.0,9,1,1,0,0,1,0
16799,2.73,4.9,5.0,1.1,9.5,5,76.2,1,0,0,1,0,1,1
16800,10.05,4.6,4.9,1.0,0.0,2,75.0,2,0,0,0,0,1,1
16801,4.64,5.0,5.0,1.0,0.0,0,100.0,1,0,0,1,0,1,1
